id,Classic,Deal,Flex,Saver
74565,0.56,0.06,0.18,0.20
74566,0.59,0.19,0.09,0.14
74567,0.25,0.31,0.28,0.16
74568,0.55,0.21,0.01,0.23
74569,0.50,0.18,0.02,0.30
74570,0.55,0.21,0.01,0.23
74571,0.59,0.19,0.09,0.14
74572,0.25,0.38,0.06,0.31
74573,0.25,0.38,0.06,0.31
74574,0.05,0.80,0.04,0.11
74575,0.50,0.18,0.02,0.30
74576,0.55,0.18,0.10,0.17
74577,0.61,0.15,0.03,0.21
74578,0.43,0.30,0.07,0.21
74579,0.49,0.12,0.13,0.25
74580,0.50,0.18,0.02,0.30
74581,0.56,0.06,0.18,0.20
74582,0.49,0.12,0.13,0.25
74583,0.50,0.18,0.02,0.30
74584,0.55,0.21,0.01,0.23
74585,0.55,0.21,0.01,0.23
74586,0.15,0.66,0.02,0.17
74587,0.18,0.60,0.01,0.22
74588,0.43,0.30,0.07,0.21
74589,0.43,0.30,0.07,0.21
74590,0.56,0.06,0.18,0.20
74591,0.50,0.18,0.02,0.30
74592,0.15,0.66,0.02,0.17
74593,0.08,0.77,0.01,0.14
74594,0.12,0.61,0.00,0.26
74595,0.56,0.06,0.18,0.20
74596,0.56,0.06,0.18,0.20
74597,0.12,0.61,0.00,0.26
74598,0.55,0.18,0.10,0.17
74599,0.12,0.56,0.01,0.30
74600,0.61,0.15,0.03,0.21
74601,0.50,0.18,0.02,0.30
74602,0.58,0.15,0.06,0.21
74603,0.50,0.18,0.02,0.30
74604,0.12,0.61,0.00,0.26
74605,0.61,0.15,0.03,0.21
74606,0.56,0.06,0.18,0.20
74607,0.43,0.30,0.07,0.21
74608,0.50,0.18,0.02,0.30
74609,0.61,0.15,0.03,0.21
74610,0.43,0.30,0.07,0.21
74611,0.50,0.18,0.02,0.30
74612,0.13,0.67,0.00,0.20
74613,0.46,0.16,0.05,0.33
74614,0.25,0.31,0.28,0.16
74615,0.29,0.27,0.27,0.18
74616,0.16,0.69,0.02,0.13
74617,0.43,0.30,0.07,0.21
74618,0.56,0.06,0.18,0.20
74619,0.50,0.18,0.02,0.30
74620,0.55,0.21,0.01,0.23
74621,0.49,0.12,0.13,0.25
74622,0.55,0.18,0.10,0.17
74623,0.46,0.16,0.05,0.33
74624,0.54,0.22,0.04,0.20
74625,0.12,0.61,0.00,0.26
74626,0.59,0.19,0.09,0.14
74627,0.48,0.14,0.09,0.28
74628,0.50,0.18,0.02,0.30
74629,0.25,0.31,0.28,0.16
74630,0.55,0.21,0.01,0.23
74631,0.55,0.21,0.01,0.23
74632,0.55,0.21,0.01,0.23
74633,0.43,0.30,0.07,0.21
74634,0.12,0.61,0.00,0.26
74635,0.61,0.15,0.03,0.21
74636,0.59,0.19,0.09,0.14
74637,0.12,0.61,0.00,0.26
74638,0.18,0.60,0.01,0.22
74639,0.50,0.18,0.02,0.30
74640,0.55,0.18,0.10,0.17
74641,0.59,0.19,0.09,0.14
74642,0.46,0.16,0.05,0.33
74643,0.50,0.18,0.02,0.30
74644,0.29,0.27,0.27,0.18
74645,0.59,0.19,0.09,0.14
74646,0.06,0.79,0.06,0.09
74647,0.49,0.12,0.13,0.25
74648,0.50,0.18,0.02,0.30
74649,0.58,0.15,0.06,0.21
74650,0.59,0.19,0.09,0.14
74651,0.46,0.16,0.05,0.33
74652,0.55,0.21,0.01,0.23
74653,0.48,0.14,0.09,0.28
74654,0.43,0.30,0.07,0.21
74655,0.58,0.15,0.06,0.21
74656,0.58,0.15,0.06,0.21
74657,0.12,0.61,0.00,0.26
74658,0.59,0.19,0.09,0.14
74659,0.43,0.30,0.07,0.21
74660,0.55,0.21,0.01,0.23
74661,0.48,0.14,0.09,0.28
74662,0.50,0.18,0.02,0.30
74663,0.48,0.14,0.09,0.28
74664,0.43,0.30,0.07,0.21
74665,0.61,0.15,0.03,0.21
74666,0.50,0.18,0.02,0.30
74667,0.58,0.15,0.06,0.21
74668,0.12,0.61,0.00,0.26
74669,0.12,0.61,0.00,0.26
74670,0.55,0.21,0.01,0.23
74671,0.59,0.19,0.09,0.14
74672,0.49,0.12,0.13,0.25
74673,0.43,0.30,0.07,0.21
74674,0.25,0.31,0.28,0.16
74675,0.59,0.19,0.09,0.14
74676,0.61,0.15,0.03,0.21
74677,0.46,0.16,0.05,0.33
74678,0.48,0.14,0.09,0.28
74679,0.43,0.30,0.07,0.21
74680,0.61,0.15,0.03,0.21
74681,0.58,0.15,0.06,0.21
74682,0.05,0.80,0.04,0.11
74683,0.18,0.60,0.01,0.22
74684,0.18,0.60,0.01,0.22
74685,0.15,0.66,0.02,0.17
74686,0.48,0.14,0.09,0.28
74687,0.15,0.66,0.02,0.17
74688,0.48,0.14,0.09,0.28
74689,0.17,0.60,0.01,0.22
74690,0.54,0.22,0.04,0.20
74691,0.43,0.30,0.07,0.21
74692,0.12,0.56,0.01,0.30
74693,0.58,0.15,0.06,0.21
74694,0.12,0.61,0.00,0.26
74695,0.48,0.14,0.09,0.28
74696,0.56,0.06,0.18,0.20
74697,0.25,0.38,0.06,0.31
74698,0.48,0.14,0.09,0.28
74699,0.27,0.27,0.34,0.12
74700,0.55,0.21,0.01,0.23
74701,0.13,0.70,0.01,0.16
74702,0.17,0.60,0.01,0.22
74703,0.59,0.19,0.09,0.14
74704,0.12,0.61,0.00,0.26
74705,0.55,0.18,0.10,0.17
74706,0.56,0.06,0.18,0.20
74707,0.50,0.18,0.02,0.30
74708,0.55,0.18,0.10,0.17
74709,0.54,0.22,0.04,0.20
74710,0.50,0.18,0.02,0.30
74711,0.50,0.18,0.02,0.30
74712,0.55,0.21,0.01,0.23
74713,0.43,0.30,0.07,0.21
74714,0.25,0.31,0.28,0.16
74715,0.49,0.12,0.13,0.25
74716,0.25,0.31,0.28,0.16
74717,0.56,0.06,0.18,0.20
74718,0.46,0.16,0.05,0.33
74719,0.55,0.18,0.10,0.17
74720,0.61,0.15,0.03,0.21
74721,0.58,0.15,0.06,0.21
74722,0.55,0.18,0.10,0.17
74723,0.43,0.30,0.07,0.21
74724,0.48,0.14,0.09,0.28
74725,0.54,0.22,0.04,0.20
74726,0.48,0.14,0.09,0.28
74727,0.25,0.38,0.06,0.31
74728,0.29,0.27,0.27,0.18
74729,0.25,0.38,0.06,0.31
74730,0.25,0.38,0.06,0.31
74731,0.58,0.15,0.06,0.21
74732,0.12,0.61,0.00,0.26
74733,0.43,0.30,0.07,0.21
74734,0.43,0.30,0.07,0.21
74735,0.48,0.14,0.09,0.28
74736,0.43,0.30,0.07,0.21
74737,0.55,0.21,0.01,0.23
74738,0.43,0.30,0.07,0.21
74739,0.43,0.30,0.07,0.21
74740,0.43,0.30,0.07,0.21
74741,0.46,0.16,0.05,0.33
74742,0.56,0.06,0.18,0.20
74743,0.48,0.14,0.09,0.28
74744,0.56,0.06,0.18,0.20
74745,0.50,0.18,0.02,0.30
74746,0.12,0.56,0.01,0.30
74747,0.43,0.30,0.07,0.21
74748,0.25,0.38,0.06,0.31
74749,0.43,0.30,0.07,0.21
74750,0.48,0.14,0.09,0.28
74751,0.50,0.18,0.02,0.30
74752,0.48,0.14,0.09,0.28
74753,0.50,0.18,0.02,0.30
74754,0.55,0.18,0.10,0.17
74755,0.59,0.19,0.09,0.14
74756,0.61,0.15,0.03,0.21
74757,0.43,0.30,0.07,0.21
74758,0.49,0.12,0.13,0.25
74759,0.55,0.18,0.10,0.17
74760,0.12,0.61,0.00,0.26
74761,0.12,0.61,0.00,0.26
74762,0.56,0.06,0.18,0.20
74763,0.13,0.67,0.00,0.20
74764,0.43,0.30,0.07,0.21
74765,0.18,0.60,0.01,0.22
74766,0.08,0.77,0.01,0.14
74767,0.12,0.61,0.00,0.26
74768,0.08,0.77,0.01,0.14
74769,0.61,0.15,0.03,0.21
74770,0.55,0.18,0.10,0.17
74771,0.48,0.14,0.09,0.28
74772,0.12,0.61,0.00,0.26
74773,0.54,0.22,0.04,0.20
74774,0.12,0.61,0.00,0.26
74775,0.43,0.30,0.07,0.21
74776,0.48,0.14,0.09,0.28
74777,0.46,0.16,0.05,0.33
74778,0.56,0.06,0.18,0.20
74779,0.59,0.19,0.09,0.14
74780,0.50,0.18,0.02,0.30
74781,0.25,0.38,0.06,0.31
74782,0.55,0.18,0.10,0.17
74783,0.59,0.19,0.09,0.14
74784,0.50,0.18,0.02,0.30
74785,0.46,0.16,0.05,0.33
74786,0.50,0.18,0.02,0.30
74787,0.59,0.19,0.09,0.14
74788,0.12,0.56,0.01,0.30
74789,0.61,0.15,0.03,0.21
74790,0.50,0.18,0.02,0.30
74791,0.25,0.38,0.06,0.31
74792,0.54,0.22,0.04,0.20
74793,0.58,0.15,0.06,0.21
74794,0.50,0.18,0.02,0.30
74795,0.25,0.31,0.28,0.16
74796,0.59,0.19,0.09,0.14
74797,0.50,0.18,0.02,0.30
74798,0.14,0.56,0.02,0.28
74799,0.48,0.14,0.09,0.28
74800,0.27,0.27,0.34,0.12
74801,0.25,0.38,0.06,0.31
74802,0.54,0.22,0.04,0.20
74803,0.50,0.18,0.02,0.30
74804,0.17,0.60,0.01,0.22
74805,0.48,0.14,0.09,0.28
74806,0.48,0.14,0.09,0.28
74807,0.43,0.30,0.07,0.21
74808,0.13,0.70,0.01,0.16
74809,0.58,0.15,0.06,0.21
74810,0.50,0.18,0.02,0.30
74811,0.49,0.12,0.13,0.25
74812,0.55,0.21,0.01,0.23
74813,0.50,0.18,0.02,0.30
74814,0.55,0.18,0.10,0.17
74815,0.13,0.70,0.01,0.16
74816,0.61,0.15,0.03,0.21
74817,0.50,0.18,0.02,0.30
74818,0.49,0.12,0.13,0.25
74819,0.61,0.15,0.03,0.21
74820,0.55,0.21,0.01,0.23
74821,0.46,0.16,0.05,0.33
74822,0.46,0.16,0.05,0.33
74823,0.61,0.15,0.03,0.21
74824,0.61,0.15,0.03,0.21
74825,0.14,0.56,0.02,0.28
74826,0.12,0.61,0.00,0.26
74827,0.54,0.22,0.04,0.20
74828,0.55,0.18,0.10,0.17
74829,0.50,0.18,0.02,0.30
74830,0.06,0.76,0.05,0.13
74831,0.29,0.27,0.27,0.18
74832,0.12,0.61,0.00,0.26
74833,0.61,0.15,0.03,0.21
74834,0.17,0.60,0.01,0.22
74835,0.59,0.19,0.09,0.14
74836,0.48,0.14,0.09,0.28
74837,0.55,0.21,0.01,0.23
74838,0.59,0.19,0.09,0.14
74839,0.58,0.15,0.06,0.21
74840,0.17,0.60,0.01,0.22
74841,0.12,0.61,0.00,0.26
74842,0.59,0.19,0.09,0.14
74843,0.29,0.27,0.27,0.18
74844,0.12,0.61,0.00,0.26
74845,0.27,0.27,0.34,0.12
74846,0.16,0.69,0.02,0.13
74847,0.59,0.19,0.09,0.14
74848,0.55,0.18,0.10,0.17
74849,0.50,0.18,0.02,0.30
74850,0.55,0.18,0.10,0.17
74851,0.48,0.14,0.09,0.28
74852,0.50,0.18,0.02,0.30
74853,0.50,0.18,0.02,0.30
74854,0.27,0.27,0.34,0.12
74855,0.50,0.18,0.02,0.30
74856,0.55,0.21,0.01,0.23
74857,0.50,0.18,0.02,0.30
74858,0.43,0.30,0.07,0.21
74859,0.50,0.18,0.02,0.30
74860,0.55,0.21,0.01,0.23
74861,0.50,0.18,0.02,0.30
74862,0.17,0.60,0.01,0.22
74863,0.58,0.15,0.06,0.21
74864,0.50,0.18,0.02,0.30
74865,0.29,0.27,0.27,0.18
74866,0.55,0.18,0.10,0.17
74867,0.59,0.19,0.09,0.14
74868,0.58,0.15,0.06,0.21
74869,0.56,0.06,0.18,0.20
74870,0.49,0.12,0.13,0.25
74871,0.50,0.18,0.02,0.30
74872,0.46,0.16,0.05,0.33
74873,0.50,0.18,0.02,0.30
74874,0.55,0.21,0.01,0.23
74875,0.05,0.80,0.04,0.11
74876,0.48,0.14,0.09,0.28
74877,0.12,0.61,0.00,0.26
74878,0.49,0.12,0.13,0.25
74879,0.12,0.61,0.00,0.26
74880,0.49,0.12,0.13,0.25
74881,0.48,0.14,0.09,0.28
74882,0.59,0.19,0.09,0.14
74883,0.61,0.15,0.03,0.21
74884,0.50,0.18,0.02,0.30
74885,0.43,0.30,0.07,0.21
74886,0.15,0.66,0.02,0.17
74887,0.56,0.06,0.18,0.20
74888,0.25,0.31,0.28,0.16
74889,0.55,0.18,0.10,0.17
74890,0.46,0.16,0.05,0.33
74891,0.06,0.79,0.06,0.09
74892,0.59,0.19,0.09,0.14
74893,0.46,0.16,0.05,0.33
74894,0.48,0.14,0.09,0.28
74895,0.16,0.69,0.02,0.13
74896,0.46,0.16,0.05,0.33
74897,0.50,0.18,0.02,0.30
74898,0.46,0.16,0.05,0.33
74899,0.12,0.61,0.00,0.26
74900,0.43,0.30,0.07,0.21
74901,0.50,0.18,0.02,0.30
74902,0.50,0.18,0.02,0.30
74903,0.16,0.69,0.02,0.13
74904,0.46,0.16,0.05,0.33
74905,0.55,0.21,0.01,0.23
74906,0.18,0.60,0.01,0.22
74907,0.61,0.15,0.03,0.21
74908,0.48,0.14,0.09,0.28
74909,0.61,0.15,0.03,0.21
74910,0.56,0.06,0.18,0.20
74911,0.48,0.14,0.09,0.28
74912,0.50,0.18,0.02,0.30
74913,0.59,0.19,0.09,0.14
74914,0.56,0.06,0.18,0.20
74915,0.59,0.19,0.09,0.14
74916,0.48,0.14,0.09,0.28
74917,0.50,0.18,0.02,0.30
74918,0.55,0.21,0.01,0.23
74919,0.61,0.15,0.03,0.21
74920,0.59,0.19,0.09,0.14
74921,0.59,0.19,0.09,0.14
74922,0.14,0.56,0.02,0.28
74923,0.13,0.67,0.00,0.20
74924,0.49,0.12,0.13,0.25
74925,0.48,0.14,0.09,0.28
74926,0.49,0.12,0.13,0.25
74927,0.58,0.15,0.06,0.21
74928,0.12,0.61,0.00,0.26
74929,0.06,0.76,0.05,0.13
74930,0.59,0.19,0.09,0.14
74931,0.55,0.18,0.10,0.17
74932,0.13,0.67,0.00,0.20
74933,0.49,0.12,0.13,0.25
74934,0.13,0.67,0.00,0.20
74935,0.59,0.19,0.09,0.14
74936,0.56,0.06,0.18,0.20
74937,0.55,0.21,0.01,0.23
74938,0.43,0.30,0.07,0.21
74939,0.59,0.19,0.09,0.14
74940,0.48,0.14,0.09,0.28
74941,0.48,0.14,0.09,0.28
74942,0.06,0.79,0.06,0.09
74943,0.49,0.12,0.13,0.25
74944,0.56,0.06,0.18,0.20
74945,0.46,0.16,0.05,0.33
74946,0.58,0.15,0.06,0.21
74947,0.61,0.15,0.03,0.21
74948,0.55,0.18,0.10,0.17
74949,0.48,0.14,0.09,0.28
74950,0.25,0.31,0.28,0.16
74951,0.29,0.27,0.27,0.18
74952,0.48,0.14,0.09,0.28
74953,0.56,0.06,0.18,0.20
74954,0.56,0.06,0.18,0.20
74955,0.50,0.18,0.02,0.30
74956,0.48,0.14,0.09,0.28
74957,0.50,0.18,0.02,0.30
74958,0.55,0.18,0.10,0.17
74959,0.50,0.18,0.02,0.30
74960,0.46,0.16,0.05,0.33
74961,0.55,0.21,0.01,0.23
74962,0.05,0.80,0.04,0.11
74963,0.08,0.77,0.01,0.14
74964,0.43,0.30,0.07,0.21
74965,0.43,0.30,0.07,0.21
74966,0.18,0.60,0.01,0.22
74967,0.17,0.60,0.01,0.22
74968,0.12,0.56,0.01,0.30
74969,0.27,0.27,0.34,0.12
74970,0.12,0.61,0.00,0.26
74971,0.55,0.21,0.01,0.23
74972,0.56,0.06,0.18,0.20
74973,0.46,0.16,0.05,0.33
74974,0.50,0.18,0.02,0.30
74975,0.59,0.19,0.09,0.14
74976,0.27,0.27,0.34,0.12
74977,0.49,0.12,0.13,0.25
74978,0.43,0.30,0.07,0.21
74979,0.06,0.79,0.06,0.09
74980,0.27,0.27,0.34,0.12
74981,0.14,0.56,0.02,0.28
74982,0.17,0.60,0.01,0.22
74983,0.54,0.22,0.04,0.20
74984,0.14,0.56,0.02,0.28
74985,0.54,0.22,0.04,0.20
74986,0.58,0.15,0.06,0.21
74987,0.50,0.18,0.02,0.30
74988,0.56,0.06,0.18,0.20
74989,0.25,0.38,0.06,0.31
74990,0.50,0.18,0.02,0.30
74991,0.61,0.15,0.03,0.21
74992,0.50,0.18,0.02,0.30
74993,0.15,0.66,0.02,0.17
74994,0.50,0.18,0.02,0.30
74995,0.58,0.15,0.06,0.21
74996,0.43,0.30,0.07,0.21
74997,0.48,0.14,0.09,0.28
74998,0.61,0.15,0.03,0.21
74999,0.16,0.69,0.02,0.13
75000,0.16,0.69,0.02,0.13
75001,0.16,0.69,0.02,0.13
75002,0.56,0.06,0.18,0.20
75003,0.12,0.61,0.00,0.26
75004,0.56,0.06,0.18,0.20
75005,0.12,0.61,0.00,0.26
75006,0.13,0.67,0.00,0.20
75007,0.58,0.15,0.06,0.21
75008,0.25,0.31,0.28,0.16
75009,0.48,0.14,0.09,0.28
75010,0.17,0.60,0.01,0.22
75011,0.15,0.66,0.02,0.17
75012,0.48,0.14,0.09,0.28
75013,0.25,0.38,0.06,0.31
75014,0.50,0.18,0.02,0.30
75015,0.50,0.18,0.02,0.30
75016,0.27,0.27,0.34,0.12
75017,0.56,0.06,0.18,0.20
75018,0.13,0.67,0.00,0.20
75019,0.12,0.56,0.01,0.30
75020,0.27,0.27,0.34,0.12
75021,0.50,0.18,0.02,0.30
75022,0.56,0.06,0.18,0.20
75023,0.43,0.30,0.07,0.21
75024,0.43,0.30,0.07,0.21
75025,0.43,0.30,0.07,0.21
75026,0.54,0.22,0.04,0.20
75027,0.50,0.18,0.02,0.30
75028,0.27,0.27,0.34,0.12
75029,0.61,0.15,0.03,0.21
75030,0.15,0.66,0.02,0.17
75031,0.50,0.18,0.02,0.30
75032,0.46,0.16,0.05,0.33
75033,0.50,0.18,0.02,0.30
75034,0.29,0.27,0.27,0.18
75035,0.50,0.18,0.02,0.30
75036,0.17,0.60,0.01,0.22
75037,0.48,0.14,0.09,0.28
75038,0.56,0.06,0.18,0.20
75039,0.12,0.56,0.01,0.30
75040,0.50,0.18,0.02,0.30
75041,0.50,0.18,0.02,0.30
75042,0.55,0.21,0.01,0.23
75043,0.13,0.67,0.00,0.20
75044,0.17,0.60,0.01,0.22
75045,0.55,0.21,0.01,0.23
75046,0.61,0.15,0.03,0.21
75047,0.12,0.56,0.01,0.30
75048,0.50,0.18,0.02,0.30
75049,0.61,0.15,0.03,0.21
75050,0.61,0.15,0.03,0.21
75051,0.61,0.15,0.03,0.21
75052,0.27,0.27,0.34,0.12
75053,0.61,0.15,0.03,0.21
75054,0.48,0.14,0.09,0.28
75055,0.43,0.30,0.07,0.21
75056,0.12,0.61,0.00,0.26
75057,0.59,0.19,0.09,0.14
75058,0.48,0.14,0.09,0.28
75059,0.55,0.18,0.10,0.17
75060,0.43,0.30,0.07,0.21
75061,0.61,0.15,0.03,0.21
75062,0.46,0.16,0.05,0.33
75063,0.29,0.27,0.27,0.18
75064,0.13,0.67,0.00,0.20
75065,0.05,0.80,0.04,0.11
75066,0.61,0.15,0.03,0.21
75067,0.43,0.30,0.07,0.21
75068,0.48,0.14,0.09,0.28
75069,0.25,0.31,0.28,0.16
75070,0.43,0.30,0.07,0.21
75071,0.55,0.18,0.10,0.17
75072,0.56,0.06,0.18,0.20
75073,0.48,0.14,0.09,0.28
75074,0.06,0.76,0.05,0.13
75075,0.29,0.27,0.27,0.18
75076,0.27,0.27,0.34,0.12
75077,0.43,0.30,0.07,0.21
75078,0.55,0.18,0.10,0.17
75079,0.12,0.61,0.00,0.26
75080,0.61,0.15,0.03,0.21
75081,0.25,0.38,0.06,0.31
75082,0.50,0.18,0.02,0.30
75083,0.50,0.18,0.02,0.30
75084,0.48,0.14,0.09,0.28
75085,0.56,0.06,0.18,0.20
75086,0.50,0.18,0.02,0.30
75087,0.43,0.30,0.07,0.21
75088,0.46,0.16,0.05,0.33
75089,0.50,0.18,0.02,0.30
75090,0.56,0.06,0.18,0.20
75091,0.55,0.21,0.01,0.23
75092,0.46,0.16,0.05,0.33
75093,0.27,0.27,0.34,0.12
75094,0.56,0.06,0.18,0.20
75095,0.46,0.16,0.05,0.33
75096,0.59,0.19,0.09,0.14
75097,0.54,0.22,0.04,0.20
75098,0.25,0.38,0.06,0.31
75099,0.15,0.66,0.02,0.17
75100,0.49,0.12,0.13,0.25
75101,0.61,0.15,0.03,0.21
75102,0.61,0.15,0.03,0.21
75103,0.50,0.18,0.02,0.30
75104,0.56,0.06,0.18,0.20
75105,0.49,0.12,0.13,0.25
75106,0.15,0.66,0.02,0.17
75107,0.55,0.18,0.10,0.17
75108,0.27,0.27,0.34,0.12
75109,0.56,0.06,0.18,0.20
75110,0.46,0.16,0.05,0.33
75111,0.50,0.18,0.02,0.30
75112,0.48,0.14,0.09,0.28
75113,0.50,0.18,0.02,0.30
75114,0.16,0.69,0.02,0.13
75115,0.43,0.30,0.07,0.21
75116,0.43,0.30,0.07,0.21
75117,0.25,0.38,0.06,0.31
75118,0.46,0.16,0.05,0.33
75119,0.18,0.60,0.01,0.22
75120,0.48,0.14,0.09,0.28
75121,0.55,0.18,0.10,0.17
75122,0.18,0.60,0.01,0.22
75123,0.58,0.15,0.06,0.21
75124,0.49,0.12,0.13,0.25
75125,0.13,0.70,0.01,0.16
75126,0.08,0.77,0.01,0.14
75127,0.59,0.19,0.09,0.14
75128,0.46,0.16,0.05,0.33
75129,0.50,0.18,0.02,0.30
75130,0.50,0.18,0.02,0.30
75131,0.56,0.06,0.18,0.20
75132,0.18,0.60,0.01,0.22
75133,0.55,0.21,0.01,0.23
75134,0.50,0.18,0.02,0.30
75135,0.55,0.21,0.01,0.23
75136,0.59,0.19,0.09,0.14
75137,0.15,0.66,0.02,0.17
75138,0.49,0.12,0.13,0.25
75139,0.25,0.38,0.06,0.31
75140,0.59,0.19,0.09,0.14
75141,0.50,0.18,0.02,0.30
75142,0.18,0.60,0.01,0.22
75143,0.29,0.27,0.27,0.18
75144,0.58,0.15,0.06,0.21
75145,0.55,0.18,0.10,0.17
75146,0.58,0.15,0.06,0.21
75147,0.50,0.18,0.02,0.30
75148,0.50,0.18,0.02,0.30
75149,0.50,0.18,0.02,0.30
75150,0.27,0.27,0.34,0.12
75151,0.25,0.31,0.28,0.16
75152,0.61,0.15,0.03,0.21
75153,0.58,0.15,0.06,0.21
75154,0.15,0.66,0.02,0.17
75155,0.12,0.61,0.00,0.26
75156,0.27,0.27,0.34,0.12
75157,0.15,0.66,0.02,0.17
75158,0.58,0.15,0.06,0.21
75159,0.43,0.30,0.07,0.21
75160,0.25,0.31,0.28,0.16
75161,0.16,0.52,0.03,0.29
75162,0.50,0.18,0.02,0.30
75163,0.55,0.18,0.10,0.17
75164,0.56,0.06,0.18,0.20
75165,0.25,0.31,0.28,0.16
75166,0.55,0.18,0.10,0.17
75167,0.56,0.06,0.18,0.20
75168,0.55,0.21,0.01,0.23
75169,0.12,0.61,0.00,0.26
75170,0.61,0.15,0.03,0.21
75171,0.55,0.21,0.01,0.23
75172,0.50,0.18,0.02,0.30
75173,0.58,0.15,0.06,0.21
75174,0.13,0.67,0.00,0.20
75175,0.55,0.18,0.10,0.17
75176,0.50,0.18,0.02,0.30
75177,0.43,0.30,0.07,0.21
75178,0.15,0.66,0.02,0.17
75179,0.25,0.31,0.28,0.16
75180,0.18,0.60,0.01,0.22
75181,0.43,0.30,0.07,0.21
75182,0.50,0.18,0.02,0.30
75183,0.55,0.21,0.01,0.23
75184,0.15,0.66,0.02,0.17
75185,0.13,0.67,0.00,0.20
75186,0.55,0.21,0.01,0.23
75187,0.12,0.61,0.00,0.26
75188,0.58,0.15,0.06,0.21
75189,0.55,0.18,0.10,0.17
75190,0.50,0.18,0.02,0.30
75191,0.48,0.14,0.09,0.28
75192,0.56,0.06,0.18,0.20
75193,0.49,0.12,0.13,0.25
75194,0.56,0.06,0.18,0.20
75195,0.55,0.18,0.10,0.17
75196,0.50,0.18,0.02,0.30
75197,0.48,0.14,0.09,0.28
75198,0.14,0.56,0.02,0.28
75199,0.18,0.60,0.01,0.22
75200,0.55,0.21,0.01,0.23
75201,0.13,0.70,0.01,0.16
75202,0.06,0.79,0.06,0.09
75203,0.58,0.15,0.06,0.21
75204,0.46,0.16,0.05,0.33
75205,0.49,0.12,0.13,0.25
75206,0.16,0.52,0.03,0.29
75207,0.54,0.22,0.04,0.20
75208,0.59,0.19,0.09,0.14
75209,0.61,0.15,0.03,0.21
75210,0.61,0.15,0.03,0.21
75211,0.43,0.30,0.07,0.21
75212,0.55,0.21,0.01,0.23
75213,0.61,0.15,0.03,0.21
75214,0.25,0.38,0.06,0.31
75215,0.13,0.70,0.01,0.16
75216,0.58,0.15,0.06,0.21
75217,0.58,0.15,0.06,0.21
75218,0.50,0.18,0.02,0.30
75219,0.55,0.18,0.10,0.17
75220,0.55,0.18,0.10,0.17
75221,0.06,0.79,0.06,0.09
75222,0.48,0.14,0.09,0.28
75223,0.14,0.56,0.02,0.28
75224,0.43,0.30,0.07,0.21
75225,0.12,0.61,0.00,0.26
75226,0.55,0.21,0.01,0.23
75227,0.25,0.31,0.28,0.16
75228,0.55,0.18,0.10,0.17
75229,0.06,0.79,0.06,0.09
75230,0.55,0.21,0.01,0.23
75231,0.46,0.16,0.05,0.33
75232,0.61,0.15,0.03,0.21
75233,0.48,0.14,0.09,0.28
75234,0.46,0.16,0.05,0.33
75235,0.13,0.67,0.00,0.20
75236,0.08,0.77,0.01,0.14
75237,0.50,0.18,0.02,0.30
75238,0.43,0.30,0.07,0.21
75239,0.43,0.30,0.07,0.21
75240,0.50,0.18,0.02,0.30
75241,0.46,0.16,0.05,0.33
75242,0.50,0.18,0.02,0.30
75243,0.43,0.30,0.07,0.21
75244,0.50,0.18,0.02,0.30
75245,0.56,0.06,0.18,0.20
75246,0.48,0.14,0.09,0.28
75247,0.13,0.70,0.01,0.16
75248,0.12,0.61,0.00,0.26
75249,0.13,0.67,0.00,0.20
75250,0.50,0.18,0.02,0.30
75251,0.29,0.27,0.27,0.18
75252,0.50,0.18,0.02,0.30
75253,0.55,0.18,0.10,0.17
75254,0.13,0.70,0.01,0.16
75255,0.61,0.15,0.03,0.21
75256,0.61,0.15,0.03,0.21
75257,0.25,0.31,0.28,0.16
75258,0.25,0.31,0.28,0.16
75259,0.55,0.18,0.10,0.17
75260,0.46,0.16,0.05,0.33
75261,0.55,0.21,0.01,0.23
75262,0.59,0.19,0.09,0.14
75263,0.48,0.14,0.09,0.28
75264,0.61,0.15,0.03,0.21
75265,0.50,0.18,0.02,0.30
75266,0.59,0.19,0.09,0.14
75267,0.18,0.60,0.01,0.22
75268,0.43,0.30,0.07,0.21
75269,0.56,0.06,0.18,0.20
75270,0.27,0.27,0.34,0.12
75271,0.58,0.15,0.06,0.21
75272,0.56,0.06,0.18,0.20
75273,0.58,0.15,0.06,0.21
75274,0.48,0.14,0.09,0.28
75275,0.13,0.67,0.00,0.20
75276,0.59,0.19,0.09,0.14
75277,0.15,0.66,0.02,0.17
75278,0.50,0.18,0.02,0.30
75279,0.50,0.18,0.02,0.30
75280,0.16,0.52,0.03,0.29
75281,0.16,0.69,0.02,0.13
75282,0.12,0.61,0.00,0.26
75283,0.50,0.18,0.02,0.30
75284,0.50,0.18,0.02,0.30
75285,0.43,0.30,0.07,0.21
75286,0.14,0.56,0.02,0.28
75287,0.50,0.18,0.02,0.30
75288,0.48,0.14,0.09,0.28
75289,0.55,0.21,0.01,0.23
75290,0.12,0.56,0.01,0.30
75291,0.56,0.06,0.18,0.20
75292,0.43,0.30,0.07,0.21
75293,0.50,0.18,0.02,0.30
75294,0.50,0.18,0.02,0.30
75295,0.18,0.60,0.01,0.22
75296,0.61,0.15,0.03,0.21
75297,0.48,0.14,0.09,0.28
75298,0.43,0.30,0.07,0.21
75299,0.55,0.21,0.01,0.23
