id,Classic,Deal,Flex,Saver
60735,0.50,0.18,0.02,0.30
60736,0.48,0.14,0.09,0.28
60737,0.50,0.18,0.02,0.30
60738,0.43,0.30,0.07,0.21
60739,0.55,0.18,0.10,0.17
60740,0.49,0.12,0.13,0.25
60741,0.59,0.19,0.09,0.14
60742,0.56,0.06,0.18,0.20
60743,0.27,0.27,0.34,0.12
60744,0.54,0.22,0.04,0.20
60745,0.50,0.18,0.02,0.30
60746,0.55,0.18,0.10,0.17
60747,0.50,0.18,0.02,0.30
60748,0.56,0.06,0.18,0.20
60749,0.56,0.06,0.18,0.20
60750,0.25,0.31,0.28,0.16
60751,0.61,0.15,0.03,0.21
60752,0.48,0.14,0.09,0.28
60753,0.61,0.15,0.03,0.21
60754,0.43,0.30,0.07,0.21
60755,0.29,0.27,0.27,0.18
60756,0.59,0.19,0.09,0.14
60757,0.50,0.18,0.02,0.30
60758,0.18,0.60,0.01,0.22
60759,0.08,0.77,0.01,0.14
60760,0.55,0.21,0.01,0.23
60761,0.05,0.80,0.04,0.11
60762,0.43,0.30,0.07,0.21
60763,0.56,0.06,0.18,0.20
60764,0.55,0.18,0.10,0.17
60765,0.56,0.06,0.18,0.20
60766,0.12,0.61,0.00,0.26
60767,0.48,0.14,0.09,0.28
60768,0.29,0.27,0.27,0.18
60769,0.61,0.15,0.03,0.21
60770,0.59,0.19,0.09,0.14
60771,0.50,0.18,0.02,0.30
60772,0.43,0.30,0.07,0.21
60773,0.12,0.61,0.00,0.26
60774,0.55,0.21,0.01,0.23
60775,0.50,0.18,0.02,0.30
60776,0.59,0.19,0.09,0.14
60777,0.56,0.06,0.18,0.20
60778,0.27,0.27,0.34,0.12
60779,0.61,0.15,0.03,0.21
60780,0.56,0.06,0.18,0.20
60781,0.08,0.77,0.01,0.14
60782,0.56,0.06,0.18,0.20
60783,0.46,0.16,0.05,0.33
60784,0.50,0.18,0.02,0.30
60785,0.50,0.18,0.02,0.30
60786,0.59,0.19,0.09,0.14
60787,0.59,0.19,0.09,0.14
60788,0.56,0.06,0.18,0.20
60789,0.59,0.19,0.09,0.14
60790,0.56,0.06,0.18,0.20
60791,0.29,0.27,0.27,0.18
60792,0.25,0.31,0.28,0.16
60793,0.55,0.18,0.10,0.17
60794,0.48,0.14,0.09,0.28
60795,0.56,0.06,0.18,0.20
60796,0.29,0.27,0.27,0.18
60797,0.56,0.06,0.18,0.20
60798,0.46,0.16,0.05,0.33
60799,0.48,0.14,0.09,0.28
60800,0.50,0.18,0.02,0.30
60801,0.13,0.70,0.01,0.16
60802,0.50,0.18,0.02,0.30
60803,0.12,0.61,0.00,0.26
60804,0.48,0.14,0.09,0.28
60805,0.58,0.15,0.06,0.21
60806,0.14,0.56,0.02,0.28
60807,0.48,0.14,0.09,0.28
60808,0.12,0.61,0.00,0.26
60809,0.50,0.18,0.02,0.30
60810,0.55,0.18,0.10,0.17
60811,0.56,0.06,0.18,0.20
60812,0.50,0.18,0.02,0.30
60813,0.61,0.15,0.03,0.21
60814,0.15,0.66,0.02,0.17
60815,0.49,0.12,0.13,0.25
60816,0.29,0.27,0.27,0.18
60817,0.61,0.15,0.03,0.21
60818,0.15,0.66,0.02,0.17
60819,0.56,0.06,0.18,0.20
60820,0.55,0.21,0.01,0.23
60821,0.58,0.15,0.06,0.21
60822,0.12,0.61,0.00,0.26
60823,0.25,0.38,0.06,0.31
60824,0.50,0.18,0.02,0.30
60825,0.13,0.70,0.01,0.16
60826,0.27,0.27,0.34,0.12
60827,0.49,0.12,0.13,0.25
60828,0.46,0.16,0.05,0.33
60829,0.59,0.19,0.09,0.14
60830,0.55,0.21,0.01,0.23
60831,0.61,0.15,0.03,0.21
60832,0.58,0.15,0.06,0.21
60833,0.43,0.30,0.07,0.21
60834,0.08,0.77,0.01,0.14
60835,0.25,0.31,0.28,0.16
60836,0.50,0.18,0.02,0.30
60837,0.43,0.30,0.07,0.21
60838,0.59,0.19,0.09,0.14
60839,0.48,0.14,0.09,0.28
60840,0.12,0.56,0.01,0.30
60841,0.61,0.15,0.03,0.21
60842,0.43,0.30,0.07,0.21
60843,0.50,0.18,0.02,0.30
60844,0.56,0.06,0.18,0.20
60845,0.43,0.30,0.07,0.21
60846,0.27,0.27,0.34,0.12
60847,0.06,0.79,0.06,0.09
60848,0.29,0.27,0.27,0.18
60849,0.50,0.18,0.02,0.30
60850,0.15,0.66,0.02,0.17
60851,0.58,0.15,0.06,0.21
60852,0.43,0.30,0.07,0.21
60853,0.50,0.18,0.02,0.30
60854,0.27,0.27,0.34,0.12
60855,0.55,0.18,0.10,0.17
60856,0.50,0.18,0.02,0.30
60857,0.56,0.06,0.18,0.20
60858,0.50,0.18,0.02,0.30
60859,0.25,0.31,0.28,0.16
60860,0.29,0.27,0.27,0.18
60861,0.59,0.19,0.09,0.14
60862,0.18,0.60,0.01,0.22
60863,0.58,0.15,0.06,0.21
60864,0.54,0.22,0.04,0.20
60865,0.29,0.27,0.27,0.18
60866,0.50,0.18,0.02,0.30
60867,0.46,0.16,0.05,0.33
60868,0.56,0.06,0.18,0.20
60869,0.55,0.21,0.01,0.23
60870,0.56,0.06,0.18,0.20
60871,0.25,0.31,0.28,0.16
60872,0.56,0.06,0.18,0.20
60873,0.61,0.15,0.03,0.21
60874,0.12,0.61,0.00,0.26
60875,0.55,0.18,0.10,0.17
60876,0.59,0.19,0.09,0.14
60877,0.58,0.15,0.06,0.21
60878,0.13,0.70,0.01,0.16
60879,0.43,0.30,0.07,0.21
60880,0.50,0.18,0.02,0.30
60881,0.56,0.06,0.18,0.20
60882,0.55,0.18,0.10,0.17
60883,0.50,0.18,0.02,0.30
60884,0.48,0.14,0.09,0.28
60885,0.48,0.14,0.09,0.28
60886,0.50,0.18,0.02,0.30
60887,0.13,0.70,0.01,0.16
60888,0.43,0.30,0.07,0.21
60889,0.48,0.14,0.09,0.28
60890,0.43,0.30,0.07,0.21
60891,0.14,0.56,0.02,0.28
60892,0.46,0.16,0.05,0.33
60893,0.61,0.15,0.03,0.21
60894,0.17,0.60,0.01,0.22
60895,0.50,0.18,0.02,0.30
60896,0.50,0.18,0.02,0.30
60897,0.61,0.15,0.03,0.21
60898,0.48,0.14,0.09,0.28
60899,0.25,0.38,0.06,0.31
60900,0.46,0.16,0.05,0.33
60901,0.27,0.27,0.34,0.12
60902,0.06,0.76,0.05,0.13
60903,0.50,0.18,0.02,0.30
60904,0.46,0.16,0.05,0.33
60905,0.27,0.27,0.34,0.12
60906,0.08,0.77,0.01,0.14
60907,0.55,0.21,0.01,0.23
60908,0.12,0.56,0.01,0.30
60909,0.08,0.77,0.01,0.14
60910,0.43,0.30,0.07,0.21
60911,0.50,0.18,0.02,0.30
60912,0.05,0.80,0.04,0.11
60913,0.15,0.66,0.02,0.17
60914,0.55,0.18,0.10,0.17
60915,0.46,0.16,0.05,0.33
60916,0.48,0.14,0.09,0.28
60917,0.55,0.21,0.01,0.23
60918,0.56,0.06,0.18,0.20
60919,0.46,0.16,0.05,0.33
60920,0.55,0.18,0.10,0.17
60921,0.25,0.31,0.28,0.16
60922,0.18,0.60,0.01,0.22
60923,0.55,0.21,0.01,0.23
60924,0.50,0.18,0.02,0.30
60925,0.50,0.18,0.02,0.30
60926,0.56,0.06,0.18,0.20
60927,0.08,0.77,0.01,0.14
60928,0.12,0.61,0.00,0.26
60929,0.12,0.61,0.00,0.26
60930,0.43,0.30,0.07,0.21
60931,0.56,0.06,0.18,0.20
60932,0.46,0.16,0.05,0.33
60933,0.48,0.14,0.09,0.28
60934,0.25,0.31,0.28,0.16
60935,0.49,0.12,0.13,0.25
60936,0.48,0.14,0.09,0.28
60937,0.12,0.56,0.01,0.30
60938,0.56,0.06,0.18,0.20
60939,0.48,0.14,0.09,0.28
60940,0.06,0.79,0.06,0.09
60941,0.56,0.06,0.18,0.20
60942,0.61,0.15,0.03,0.21
60943,0.13,0.70,0.01,0.16
60944,0.25,0.38,0.06,0.31
60945,0.46,0.16,0.05,0.33
60946,0.58,0.15,0.06,0.21
60947,0.06,0.76,0.05,0.13
60948,0.50,0.18,0.02,0.30
60949,0.50,0.18,0.02,0.30
60950,0.14,0.56,0.02,0.28
60951,0.55,0.21,0.01,0.23
60952,0.58,0.15,0.06,0.21
60953,0.06,0.76,0.05,0.13
60954,0.55,0.18,0.10,0.17
60955,0.25,0.38,0.06,0.31
60956,0.61,0.15,0.03,0.21
60957,0.25,0.31,0.28,0.16
60958,0.12,0.56,0.01,0.30
60959,0.55,0.18,0.10,0.17
60960,0.15,0.66,0.02,0.17
60961,0.56,0.06,0.18,0.20
60962,0.50,0.18,0.02,0.30
60963,0.46,0.16,0.05,0.33
60964,0.50,0.18,0.02,0.30
60965,0.55,0.18,0.10,0.17
60966,0.27,0.27,0.34,0.12
60967,0.05,0.80,0.04,0.11
60968,0.16,0.52,0.03,0.29
60969,0.43,0.30,0.07,0.21
60970,0.56,0.06,0.18,0.20
60971,0.50,0.18,0.02,0.30
60972,0.08,0.77,0.01,0.14
60973,0.49,0.12,0.13,0.25
60974,0.56,0.06,0.18,0.20
60975,0.50,0.18,0.02,0.30
60976,0.43,0.30,0.07,0.21
60977,0.56,0.06,0.18,0.20
60978,0.12,0.61,0.00,0.26
60979,0.14,0.56,0.02,0.28
60980,0.29,0.27,0.27,0.18
60981,0.43,0.30,0.07,0.21
60982,0.55,0.21,0.01,0.23
60983,0.48,0.14,0.09,0.28
60984,0.55,0.18,0.10,0.17
60985,0.43,0.30,0.07,0.21
60986,0.56,0.06,0.18,0.20
60987,0.46,0.16,0.05,0.33
60988,0.25,0.31,0.28,0.16
60989,0.55,0.21,0.01,0.23
60990,0.58,0.15,0.06,0.21
60991,0.55,0.18,0.10,0.17
60992,0.12,0.61,0.00,0.26
60993,0.55,0.18,0.10,0.17
60994,0.50,0.18,0.02,0.30
60995,0.25,0.31,0.28,0.16
60996,0.25,0.38,0.06,0.31
60997,0.49,0.12,0.13,0.25
60998,0.06,0.79,0.06,0.09
60999,0.49,0.12,0.13,0.25
61000,0.59,0.19,0.09,0.14
61001,0.06,0.76,0.05,0.13
61002,0.61,0.15,0.03,0.21
61003,0.08,0.77,0.01,0.14
61004,0.29,0.27,0.27,0.18
61005,0.16,0.52,0.03,0.29
61006,0.48,0.14,0.09,0.28
61007,0.12,0.61,0.00,0.26
61008,0.58,0.15,0.06,0.21
61009,0.59,0.19,0.09,0.14
61010,0.25,0.31,0.28,0.16
61011,0.56,0.06,0.18,0.20
61012,0.56,0.06,0.18,0.20
61013,0.55,0.21,0.01,0.23
61014,0.58,0.15,0.06,0.21
61015,0.58,0.15,0.06,0.21
61016,0.48,0.14,0.09,0.28
61017,0.58,0.15,0.06,0.21
61018,0.48,0.14,0.09,0.28
61019,0.50,0.18,0.02,0.30
61020,0.50,0.18,0.02,0.30
61021,0.25,0.38,0.06,0.31
61022,0.27,0.27,0.34,0.12
61023,0.56,0.06,0.18,0.20
61024,0.55,0.21,0.01,0.23
61025,0.59,0.19,0.09,0.14
61026,0.46,0.16,0.05,0.33
61027,0.48,0.14,0.09,0.28
61028,0.18,0.60,0.01,0.22
61029,0.50,0.18,0.02,0.30
61030,0.58,0.15,0.06,0.21
61031,0.43,0.30,0.07,0.21
61032,0.55,0.21,0.01,0.23
61033,0.55,0.18,0.10,0.17
61034,0.56,0.06,0.18,0.20
61035,0.55,0.18,0.10,0.17
61036,0.50,0.18,0.02,0.30
61037,0.54,0.22,0.04,0.20
61038,0.16,0.69,0.02,0.13
61039,0.55,0.18,0.10,0.17
61040,0.59,0.19,0.09,0.14
61041,0.50,0.18,0.02,0.30
61042,0.59,0.19,0.09,0.14
61043,0.50,0.18,0.02,0.30
61044,0.08,0.77,0.01,0.14
61045,0.08,0.77,0.01,0.14
61046,0.49,0.12,0.13,0.25
61047,0.46,0.16,0.05,0.33
61048,0.48,0.14,0.09,0.28
61049,0.55,0.18,0.10,0.17
61050,0.12,0.61,0.00,0.26
61051,0.48,0.14,0.09,0.28
61052,0.13,0.70,0.01,0.16
61053,0.50,0.18,0.02,0.30
61054,0.05,0.80,0.04,0.11
61055,0.48,0.14,0.09,0.28
61056,0.48,0.14,0.09,0.28
61057,0.56,0.06,0.18,0.20
61058,0.25,0.31,0.28,0.16
61059,0.06,0.79,0.06,0.09
61060,0.55,0.21,0.01,0.23
61061,0.49,0.12,0.13,0.25
61062,0.14,0.56,0.02,0.28
61063,0.48,0.14,0.09,0.28
61064,0.55,0.21,0.01,0.23
61065,0.49,0.12,0.13,0.25
61066,0.61,0.15,0.03,0.21
61067,0.27,0.27,0.34,0.12
61068,0.29,0.27,0.27,0.18
61069,0.59,0.19,0.09,0.14
61070,0.18,0.60,0.01,0.22
61071,0.56,0.06,0.18,0.20
61072,0.46,0.16,0.05,0.33
61073,0.55,0.18,0.10,0.17
61074,0.59,0.19,0.09,0.14
61075,0.50,0.18,0.02,0.30
61076,0.29,0.27,0.27,0.18
61077,0.50,0.18,0.02,0.30
61078,0.48,0.14,0.09,0.28
61079,0.48,0.14,0.09,0.28
61080,0.56,0.06,0.18,0.20
61081,0.50,0.18,0.02,0.30
61082,0.50,0.18,0.02,0.30
61083,0.58,0.15,0.06,0.21
61084,0.55,0.21,0.01,0.23
61085,0.43,0.30,0.07,0.21
61086,0.59,0.19,0.09,0.14
61087,0.43,0.30,0.07,0.21
61088,0.58,0.15,0.06,0.21
61089,0.13,0.70,0.01,0.16
61090,0.50,0.18,0.02,0.30
61091,0.59,0.19,0.09,0.14
61092,0.12,0.56,0.01,0.30
61093,0.56,0.06,0.18,0.20
61094,0.58,0.15,0.06,0.21
61095,0.27,0.27,0.34,0.12
61096,0.15,0.66,0.02,0.17
61097,0.50,0.18,0.02,0.30
61098,0.58,0.15,0.06,0.21
61099,0.25,0.31,0.28,0.16
61100,0.48,0.14,0.09,0.28
61101,0.56,0.06,0.18,0.20
61102,0.61,0.15,0.03,0.21
61103,0.58,0.15,0.06,0.21
61104,0.56,0.06,0.18,0.20
61105,0.25,0.31,0.28,0.16
61106,0.27,0.27,0.34,0.12
61107,0.46,0.16,0.05,0.33
61108,0.59,0.19,0.09,0.14
61109,0.43,0.30,0.07,0.21
61110,0.50,0.18,0.02,0.30
61111,0.05,0.80,0.04,0.11
61112,0.48,0.14,0.09,0.28
61113,0.49,0.12,0.13,0.25
61114,0.13,0.70,0.01,0.16
61115,0.13,0.67,0.00,0.20
61116,0.55,0.18,0.10,0.17
61117,0.15,0.66,0.02,0.17
61118,0.50,0.18,0.02,0.30
61119,0.27,0.27,0.34,0.12
61120,0.46,0.16,0.05,0.33
61121,0.55,0.18,0.10,0.17
61122,0.55,0.18,0.10,0.17
61123,0.50,0.18,0.02,0.30
61124,0.43,0.30,0.07,0.21
61125,0.55,0.18,0.10,0.17
61126,0.59,0.19,0.09,0.14
61127,0.56,0.06,0.18,0.20
61128,0.48,0.14,0.09,0.28
61129,0.49,0.12,0.13,0.25
61130,0.58,0.15,0.06,0.21
61131,0.15,0.66,0.02,0.17
61132,0.56,0.06,0.18,0.20
61133,0.46,0.16,0.05,0.33
61134,0.59,0.19,0.09,0.14
61135,0.50,0.18,0.02,0.30
61136,0.56,0.06,0.18,0.20
61137,0.14,0.56,0.02,0.28
61138,0.56,0.06,0.18,0.20
61139,0.25,0.31,0.28,0.16
61140,0.27,0.27,0.34,0.12
61141,0.48,0.14,0.09,0.28
61142,0.55,0.21,0.01,0.23
61143,0.25,0.31,0.28,0.16
61144,0.55,0.18,0.10,0.17
61145,0.55,0.21,0.01,0.23
61146,0.61,0.15,0.03,0.21
61147,0.16,0.69,0.02,0.13
61148,0.46,0.16,0.05,0.33
61149,0.16,0.69,0.02,0.13
61150,0.61,0.15,0.03,0.21
61151,0.56,0.06,0.18,0.20
61152,0.08,0.77,0.01,0.14
61153,0.06,0.76,0.05,0.13
61154,0.25,0.38,0.06,0.31
61155,0.55,0.21,0.01,0.23
61156,0.55,0.21,0.01,0.23
61157,0.55,0.21,0.01,0.23
61158,0.46,0.16,0.05,0.33
61159,0.05,0.80,0.04,0.11
61160,0.25,0.31,0.28,0.16
61161,0.43,0.30,0.07,0.21
61162,0.12,0.56,0.01,0.30
61163,0.49,0.12,0.13,0.25
61164,0.14,0.56,0.02,0.28
61165,0.16,0.69,0.02,0.13
61166,0.46,0.16,0.05,0.33
61167,0.59,0.19,0.09,0.14
61168,0.55,0.18,0.10,0.17
61169,0.55,0.21,0.01,0.23
61170,0.12,0.61,0.00,0.26
61171,0.43,0.30,0.07,0.21
61172,0.56,0.06,0.18,0.20
61173,0.56,0.06,0.18,0.20
61174,0.61,0.15,0.03,0.21
61175,0.46,0.16,0.05,0.33
61176,0.58,0.15,0.06,0.21
61177,0.46,0.16,0.05,0.33
61178,0.13,0.67,0.00,0.20
61179,0.59,0.19,0.09,0.14
61180,0.56,0.06,0.18,0.20
61181,0.56,0.06,0.18,0.20
61182,0.58,0.15,0.06,0.21
61183,0.06,0.79,0.06,0.09
61184,0.27,0.27,0.34,0.12
61185,0.55,0.21,0.01,0.23
61186,0.06,0.79,0.06,0.09
61187,0.46,0.16,0.05,0.33
61188,0.08,0.77,0.01,0.14
61189,0.50,0.18,0.02,0.30
61190,0.50,0.18,0.02,0.30
61191,0.61,0.15,0.03,0.21
61192,0.18,0.60,0.01,0.22
61193,0.48,0.14,0.09,0.28
61194,0.29,0.27,0.27,0.18
61195,0.58,0.15,0.06,0.21
61196,0.56,0.06,0.18,0.20
61197,0.46,0.16,0.05,0.33
61198,0.56,0.06,0.18,0.20
61199,0.56,0.06,0.18,0.20
61200,0.50,0.18,0.02,0.30
61201,0.59,0.19,0.09,0.14
61202,0.61,0.15,0.03,0.21
61203,0.54,0.22,0.04,0.20
61204,0.48,0.14,0.09,0.28
61205,0.58,0.15,0.06,0.21
61206,0.56,0.06,0.18,0.20
61207,0.25,0.38,0.06,0.31
61208,0.43,0.30,0.07,0.21
61209,0.55,0.21,0.01,0.23
61210,0.17,0.60,0.01,0.22
61211,0.61,0.15,0.03,0.21
61212,0.59,0.19,0.09,0.14
61213,0.25,0.31,0.28,0.16
61214,0.50,0.18,0.02,0.30
61215,0.58,0.15,0.06,0.21
61216,0.25,0.31,0.28,0.16
61217,0.15,0.66,0.02,0.17
61218,0.50,0.18,0.02,0.30
61219,0.56,0.06,0.18,0.20
61220,0.56,0.06,0.18,0.20
61221,0.56,0.06,0.18,0.20
61222,0.48,0.14,0.09,0.28
61223,0.46,0.16,0.05,0.33
61224,0.50,0.18,0.02,0.30
61225,0.25,0.38,0.06,0.31
61226,0.55,0.21,0.01,0.23
61227,0.59,0.19,0.09,0.14
61228,0.49,0.12,0.13,0.25
61229,0.46,0.16,0.05,0.33
61230,0.50,0.18,0.02,0.30
61231,0.13,0.70,0.01,0.16
61232,0.29,0.27,0.27,0.18
61233,0.54,0.22,0.04,0.20
61234,0.18,0.60,0.01,0.22
61235,0.58,0.15,0.06,0.21
61236,0.12,0.61,0.00,0.26
61237,0.50,0.18,0.02,0.30
61238,0.50,0.18,0.02,0.30
61239,0.46,0.16,0.05,0.33
61240,0.59,0.19,0.09,0.14
61241,0.27,0.27,0.34,0.12
61242,0.50,0.18,0.02,0.30
61243,0.49,0.12,0.13,0.25
61244,0.25,0.38,0.06,0.31
61245,0.56,0.06,0.18,0.20
61246,0.50,0.18,0.02,0.30
61247,0.46,0.16,0.05,0.33
61248,0.56,0.06,0.18,0.20
61249,0.56,0.06,0.18,0.20
61250,0.05,0.80,0.04,0.11
61251,0.56,0.06,0.18,0.20
61252,0.59,0.19,0.09,0.14
61253,0.46,0.16,0.05,0.33
61254,0.49,0.12,0.13,0.25
61255,0.59,0.19,0.09,0.14
61256,0.55,0.21,0.01,0.23
61257,0.56,0.06,0.18,0.20
61258,0.12,0.56,0.01,0.30
61259,0.14,0.56,0.02,0.28
61260,0.48,0.14,0.09,0.28
61261,0.58,0.15,0.06,0.21
61262,0.56,0.06,0.18,0.20
61263,0.56,0.06,0.18,0.20
61264,0.50,0.18,0.02,0.30
61265,0.13,0.70,0.01,0.16
61266,0.12,0.56,0.01,0.30
61267,0.49,0.12,0.13,0.25
61268,0.27,0.27,0.34,0.12
61269,0.55,0.18,0.10,0.17
61270,0.56,0.06,0.18,0.20
61271,0.50,0.18,0.02,0.30
61272,0.12,0.61,0.00,0.26
61273,0.46,0.16,0.05,0.33
61274,0.05,0.80,0.04,0.11
61275,0.14,0.56,0.02,0.28
61276,0.58,0.15,0.06,0.21
61277,0.50,0.18,0.02,0.30
61278,0.61,0.15,0.03,0.21
61279,0.61,0.15,0.03,0.21
61280,0.55,0.18,0.10,0.17
61281,0.15,0.66,0.02,0.17
61282,0.61,0.15,0.03,0.21
61283,0.06,0.76,0.05,0.13
61284,0.29,0.27,0.27,0.18
61285,0.50,0.18,0.02,0.30
61286,0.55,0.18,0.10,0.17
61287,0.55,0.21,0.01,0.23
61288,0.50,0.18,0.02,0.30
61289,0.25,0.38,0.06,0.31
61290,0.54,0.22,0.04,0.20
61291,0.54,0.22,0.04,0.20
61292,0.48,0.14,0.09,0.28
61293,0.56,0.06,0.18,0.20
61294,0.29,0.27,0.27,0.18
61295,0.50,0.18,0.02,0.30
61296,0.13,0.67,0.00,0.20
61297,0.49,0.12,0.13,0.25
61298,0.50,0.18,0.02,0.30
61299,0.56,0.06,0.18,0.20
61300,0.59,0.19,0.09,0.14
61301,0.48,0.14,0.09,0.28
61302,0.50,0.18,0.02,0.30
61303,0.12,0.56,0.01,0.30
61304,0.55,0.21,0.01,0.23
61305,0.48,0.14,0.09,0.28
61306,0.13,0.67,0.00,0.20
61307,0.49,0.12,0.13,0.25
61308,0.59,0.19,0.09,0.14
61309,0.50,0.18,0.02,0.30
61310,0.14,0.56,0.02,0.28
61311,0.55,0.21,0.01,0.23
61312,0.25,0.38,0.06,0.31
61313,0.13,0.70,0.01,0.16
61314,0.46,0.16,0.05,0.33
61315,0.56,0.06,0.18,0.20
61316,0.16,0.69,0.02,0.13
61317,0.48,0.14,0.09,0.28
61318,0.08,0.77,0.01,0.14
61319,0.61,0.15,0.03,0.21
61320,0.46,0.16,0.05,0.33
61321,0.43,0.30,0.07,0.21
61322,0.50,0.18,0.02,0.30
61323,0.46,0.16,0.05,0.33
61324,0.50,0.18,0.02,0.30
61325,0.50,0.18,0.02,0.30
61326,0.05,0.80,0.04,0.11
61327,0.12,0.61,0.00,0.26
61328,0.16,0.69,0.02,0.13
61329,0.61,0.15,0.03,0.21
61330,0.48,0.14,0.09,0.28
61331,0.54,0.22,0.04,0.20
61332,0.55,0.18,0.10,0.17
61333,0.46,0.16,0.05,0.33
61334,0.56,0.06,0.18,0.20
61335,0.16,0.52,0.03,0.29
61336,0.58,0.15,0.06,0.21
61337,0.16,0.52,0.03,0.29
61338,0.46,0.16,0.05,0.33
61339,0.56,0.06,0.18,0.20
61340,0.43,0.30,0.07,0.21
61341,0.61,0.15,0.03,0.21
61342,0.58,0.15,0.06,0.21
61343,0.46,0.16,0.05,0.33
61344,0.46,0.16,0.05,0.33
61345,0.12,0.61,0.00,0.26
61346,0.48,0.14,0.09,0.28
61347,0.50,0.18,0.02,0.30
61348,0.50,0.18,0.02,0.30
61349,0.15,0.66,0.02,0.17
61350,0.48,0.14,0.09,0.28
61351,0.48,0.14,0.09,0.28
61352,0.61,0.15,0.03,0.21
61353,0.43,0.30,0.07,0.21
61354,0.59,0.19,0.09,0.14
61355,0.58,0.15,0.06,0.21
61356,0.50,0.18,0.02,0.30
61357,0.59,0.19,0.09,0.14
61358,0.58,0.15,0.06,0.21
61359,0.43,0.30,0.07,0.21
61360,0.50,0.18,0.02,0.30
61361,0.29,0.27,0.27,0.18
61362,0.55,0.18,0.10,0.17
61363,0.12,0.61,0.00,0.26
61364,0.25,0.31,0.28,0.16
61365,0.12,0.56,0.01,0.30
61366,0.61,0.15,0.03,0.21
61367,0.06,0.79,0.06,0.09
61368,0.27,0.27,0.34,0.12
61369,0.46,0.16,0.05,0.33
61370,0.58,0.15,0.06,0.21
61371,0.50,0.18,0.02,0.30
61372,0.55,0.18,0.10,0.17
61373,0.13,0.70,0.01,0.16
61374,0.55,0.18,0.10,0.17
61375,0.27,0.27,0.34,0.12
61376,0.08,0.77,0.01,0.14
61377,0.46,0.16,0.05,0.33
61378,0.49,0.12,0.13,0.25
61379,0.50,0.18,0.02,0.30
61380,0.05,0.80,0.04,0.11
61381,0.61,0.15,0.03,0.21
61382,0.08,0.77,0.01,0.14
61383,0.13,0.70,0.01,0.16
61384,0.46,0.16,0.05,0.33
61385,0.46,0.16,0.05,0.33
61386,0.27,0.27,0.34,0.12
61387,0.56,0.06,0.18,0.20
61388,0.43,0.30,0.07,0.21
61389,0.55,0.18,0.10,0.17
61390,0.43,0.30,0.07,0.21
61391,0.15,0.66,0.02,0.17
61392,0.49,0.12,0.13,0.25
61393,0.49,0.12,0.13,0.25
61394,0.46,0.16,0.05,0.33
61395,0.58,0.15,0.06,0.21
61396,0.50,0.18,0.02,0.30
61397,0.12,0.61,0.00,0.26
61398,0.59,0.19,0.09,0.14
61399,0.61,0.15,0.03,0.21
61400,0.25,0.31,0.28,0.16
61401,0.43,0.30,0.07,0.21
61402,0.48,0.14,0.09,0.28
61403,0.55,0.18,0.10,0.17
61404,0.61,0.15,0.03,0.21
61405,0.61,0.15,0.03,0.21
61406,0.61,0.15,0.03,0.21
61407,0.56,0.06,0.18,0.20
61408,0.15,0.66,0.02,0.17
61409,0.48,0.14,0.09,0.28
61410,0.56,0.06,0.18,0.20
61411,0.16,0.69,0.02,0.13
61412,0.50,0.18,0.02,0.30
61413,0.55,0.21,0.01,0.23
61414,0.55,0.18,0.10,0.17
61415,0.12,0.61,0.00,0.26
61416,0.46,0.16,0.05,0.33
61417,0.58,0.15,0.06,0.21
61418,0.49,0.12,0.13,0.25
61419,0.50,0.18,0.02,0.30
61420,0.55,0.21,0.01,0.23
61421,0.56,0.06,0.18,0.20
61422,0.56,0.06,0.18,0.20
61423,0.29,0.27,0.27,0.18
61424,0.49,0.12,0.13,0.25
61425,0.58,0.15,0.06,0.21
61426,0.46,0.16,0.05,0.33
61427,0.55,0.21,0.01,0.23
61428,0.25,0.38,0.06,0.31
61429,0.13,0.70,0.01,0.16
61430,0.56,0.06,0.18,0.20
61431,0.29,0.27,0.27,0.18
61432,0.55,0.21,0.01,0.23
61433,0.56,0.06,0.18,0.20
61434,0.61,0.15,0.03,0.21
61435,0.50,0.18,0.02,0.30
61436,0.25,0.31,0.28,0.16
61437,0.56,0.06,0.18,0.20
61438,0.18,0.60,0.01,0.22
61439,0.50,0.18,0.02,0.30
61440,0.55,0.18,0.10,0.17
61441,0.50,0.18,0.02,0.30
61442,0.25,0.31,0.28,0.16
61443,0.59,0.19,0.09,0.14
61444,0.56,0.06,0.18,0.20
61445,0.49,0.12,0.13,0.25
61446,0.59,0.19,0.09,0.14
61447,0.46,0.16,0.05,0.33
61448,0.12,0.61,0.00,0.26
61449,0.29,0.27,0.27,0.18
61450,0.05,0.80,0.04,0.11
61451,0.58,0.15,0.06,0.21
61452,0.43,0.30,0.07,0.21
61453,0.29,0.27,0.27,0.18
61454,0.43,0.30,0.07,0.21
61455,0.50,0.18,0.02,0.30
61456,0.48,0.14,0.09,0.28
61457,0.59,0.19,0.09,0.14
61458,0.61,0.15,0.03,0.21
61459,0.50,0.18,0.02,0.30
61460,0.27,0.27,0.34,0.12
61461,0.55,0.21,0.01,0.23
61462,0.06,0.79,0.06,0.09
61463,0.46,0.16,0.05,0.33
61464,0.50,0.18,0.02,0.30
61465,0.54,0.22,0.04,0.20
61466,0.56,0.06,0.18,0.20
61467,0.48,0.14,0.09,0.28
61468,0.58,0.15,0.06,0.21
61469,0.15,0.66,0.02,0.17
